Papel;Cotação;P/L;P/VP;PSR;Div.Yield;P/Ativo;P/Cap.Giro;P/EBIT;P/Ativ Circ.Liq;EV/EBIT;EV/EBITDA;Mrg Ebit;Mrg. Líq.;Liq. Corr.;ROIC;ROE;Liq.2meses;Patrim. Líq;Dív.Brut/ Patrim.;Cresc. Rec.5a
DEXP4;9,00;5,96;1,08;0,593;5,16%;0,660;1,41;6,78;2,50;5,76;4,75;8,73%;11,30%;3,55;15,34%;18,05%;247.704,00;913.786.000,00;0,31;18,34%
TRPL4;24,22;5,97;0,86;2,343;9,10%;0,414;3,53;4,82;-1,23;7,49;7,42;48,61%;40,09%;3,30;9,25%;14,36%;61.350.700,00;18.604.600.000,00;0,62;15,22%
PETR4;36,11;5,98;1,26;0,944;17,55%;0,445;-25,24;2,09;-0,90;3,26;2,46;45,15%;15,87%;0,90;23,37%;21,09%;1.347.060.000,00;373.479.000.000,00;0,89;18,69%
BOBR4;2,22;5,99;-27,99;0,384;0,00%;0,655;-15,19;2,54;-1,34;3,62;3,24;15,13%;6,41%;0,93;37,91%;-467,04%;68.691,80;-20.664.000,00;-15,23;10,32%
BRSR3;12,74;6,02;0,52;0,000;4,32%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;8,57%;131.267,00;10.096.100.000,00;0,00;7,31%
CGAS3;127,00;6,03;11,97;1,140;13,30%;1,182;34,58;6,28;-2,08;8,77;7,12;18,16%;18,91%;1,11;23,08%;198,66%;14.285,00;1.405.510.000,00;5,86;17,47%
CGAS5;127,01;6,03;11,98;1,140;14,63%;1,182;34,58;6,28;-2,08;8,77;7,13;18,16%;18,91%;1,11;23,08%;198,66%;233.896,00;1.405.510.000,00;5,86;17,47%
DEXP3;9,10;6,03;1,09;0,599;4,83%;0,667;1,43;6,86;2,53;5,84;4,81;8,73%;11,30%;3,55;15,34%;18,05%;1.079.460,00;913.786.000,00;0,31;18,34%
TIET11;17,44;6,09;3,13;3,010;0,00%;0,638;1.434,52;5,02;-1,05;8,78;6,62;59,93%;49,91%;1,00;13,97%;51,45%;0,00;2.222.740.000,00;2,67;7,76%
COCE5;28,25;6,09;0,44;0,273;3,41%;0,162;-0,86;1,54;-0,38;5,11;3,62;17,76%;4,48%;0,53;11,78%;7,26%;371.119,00;4.976.910.000,00;1,08;10,79%
TIET3;3,49;6,09;3,13;3,012;0,00%;0,638;1.435,34;5,03;-1,05;8,78;6,63;59,93%;49,91%;1,00;13,97%;51,45%;0,00;2.222.740.000,00;2,67;7,76%
MDNE3;14,20;6,12;0,82;0,938;0,00%;0,332;1,27;5,03;-2,38;5,39;5,18;18,66%;15,33%;2,33;7,34%;13,45%;6.817.100,00;1.465.790.000,00;0,22;41,68%
TIET4;3,51;6,13;3,15;3,029;0,00%;0,642;1.443,57;5,06;-1,05;8,81;6,65;59,93%;49,91%;1,00;13,97%;51,45%;0,00;2.222.740.000,00;2,67;7,76%
EQPA3;6,14;6,18;3,15;1,279;12,38%;0,885;16,76;4,22;-2,32;5,13;4,49;30,29%;20,70%;1,19;26,15%;51,07%;434.352,00;4.299.200.000,00;1,14;17,70%
LEVE3;30,30;6,24;4,13;0,958;25,40%;1,288;4,06;5,14;-23,60;5,91;5,25;18,65%;15,35%;2,01;34,32%;66,25%;13.616.300,00;993.590.000,00;1,04;18,41%
GOAU3;10,76;6,40;0,59;0,172;11,63%;0,134;0,53;1,62;2,17;2,44;1,67;10,65%;7,96%;2,86;9,85%;9,25%;480.193,00;18.770.900.000,00;0,67;13,99%
GOAU4;10,87;6,46;0,60;0,174;11,51%;0,136;0,54;1,63;2,19;2,45;1,68;10,65%;7,96%;2,86;9,85%;9,25%;62.856.200,00;18.770.900.000,00;0,67;13,99%
PETR3;39,52;6,55;1,38;1,033;16,03%;0,487;-27,62;2,29;-0,99;3,46;2,61;45,15%;15,87%;0,90;23,37%;21,09%;393.463.000,00;373.479.000.000,00;0,89;18,69%
CIQU3;12,49;6,63;1,05;0,413;0,00%;0,515;3,33;4,25;7,55;7,50;5,23;9,72%;6,22%;1,36;12,70%;15,87%;0,00;296.175.000,00;0,84;16,23%
CIQU4;12,49;6,63;1,05;0,413;0,00%;0,515;3,33;4,25;7,55;7,50;5,23;9,72%;6,22%;1,36;12,70%;15,87%;0,00;296.175.000,00;0,84;16,23%
COCE3;30,80;6,64;0,48;0,298;3,13%;0,177;-0,94;1,68;-0,42;5,25;3,72;17,76%;4,48%;0,53;11,78%;7,26%;698,96;4.976.910.000,00;1,08;10,79%
MTSA4;39,36;6,69;0,77;0,728;5,03%;0,614;1,03;15,08;1,07;10,00;6,28;4,83%;10,88%;4,30;6,07%;11,46%;156.312,00;451.031.000,00;0,10;14,15%
SMTO3;26,50;6,74;1,42;1,276;3,38%;0,424;2,98;8,61;-1,12;15,21;4,71;14,81%;18,94%;1,80;6,07%;21,03%;43.794.500,00;6.478.960.000,00;1,61;16,28%
RSUL4;62,00;6,75;1,83;1,048;3,43%;0,973;3,36;4,23;13,50;3,76;3,51;24,80%;15,53%;2,15;28,95%;27,09%;148.960,00;205.895.000,00;0,06;21,49%
CGRA3;24,99;6,78;0,57;0,752;10,09%;0,414;1,50;7,26;2,58;5,23;3,60;10,36%;11,08%;2,68;6,96%;8,45%;35.231,80;910.008.000,00;0,00;11,44%
ELPL6;30,20;6,80;1,17;0,309;0,00%;0,209;-10,08;1,90;-0,36;4,06;3,10;16,23%;4,54%;0,92;12,34%;17,19%;0,00;5.101.420.000,00;1,44;6,67%
MRSA5B;28,00;6,81;1,34;1,339;3,17%;0,540;8,18;3,37;-1,40;4,56;3,41;39,77%;19,65%;1,45;19,80%;19,69%;784,44;7.056.390.000,00;0,85;21,77%
MRSA5B;28,00;6,81;1,34;1,339;3,17%;0,540;8,18;3,37;-1,40;4,56;3,41;39,77%;19,65%;1,45;19,80%;19,69%;784,44;7.056.390.000,00;0,85;21,77%
CMIG3;14,20;6,82;1,52;1,073;8,99%;0,716;-71,95;5,24;-2,39;6,37;5,43;20,47%;15,74%;0,96;15,19%;22,35%;3.048.970,00;26.672.800.000,00;0,44;12,00%
CGRA4;25,13;6,82;0,58;0,756;10,03%;0,416;1,51;7,30;2,59;5,27;3,62;10,36%;11,08%;2,68;6,96%;8,45%;127.809,00;910.008.000,00;0,00;11,44%
BMEB3;38,96;6,83;2,27;0,000;4,34%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;33,26%;70.455,00;1.798.950.000,00;0,00;20,61%
EEEL4;410,00;6,86;1,61;2,050;0,00%;0,508;3,69;3,85;-1,11;6,39;6,34;53,28%;30,05%;2,55;14,88%;23,44%;0,00;2.445.040.000,00;1,39;12,80%
ELPL5;30,50;6,87;1,18;0,312;0,00%;0,211;-10,18;1,92;-0,36;4,08;3,11;16,23%;4,54%;0,92;12,34%;17,19%;0,00;5.101.420.000,00;1,44;6,67%
PRIO3;43,58;6,89;2,19;2,667;0,17%;1,042;7,24;4,77;-4,33;5,61;4,29;55,89%;38,72%;2,04;27,40%;31,76%;452.523.000,00;17.766.800.000,00;0,75;73,92%
MRSA6B;28,51;6,93;1,37;1,363;3,11%;0,550;8,33;3,43;-1,43;4,63;3,45;39,77%;19,65%;1,45;19,80%;19,69%;1.308,82;7.056.390.000,00;0,85;21,77%
MRSA6B;28,51;6,93;1,37;1,363;3,11%;0,550;8,33;3,43;-1,43;4,63;3,45;39,77%;19,65%;1,45;19,80%;19,69%;1.308,82;7.056.390.000,00;0,85;21,77%
KEPL3;9,99;6,94;2,43;1,111;7,95%;1,183;3,22;6,28;6,79;5,58;4,92;17,69%;16,01%;2,15;31,43%;35,05%;10.741.300,00;738.241.000,00;0,42;31,15%
CAMB3;12,56;7,00;1,95;1,178;3,68%;1,383;4,94;5,35;7,05;5,00;4,44;22,02%;16,84%;2,37;30,68%;27,81%;502.586,00;272.935.000,00;0,01;33,96%
GGBR3;16,82;7,01;0,64;0,549;5,20%;0,430;1,72;5,14;7,43;6,01;4,12;10,67%;7,89%;2,83;9,87%;9,18%;909.336,00;55.130.300.000,00;0,23;13,99%
CYRE3;20,70;7,02;0,97;1,223;4,49%;0,453;1,20;7,59;8,80;9,83;9,25;16,12%;19,58%;3,27;7,17%;13,87%;111.296.000,00;8.498.780.000,00;0,62;15,63%
TRIS3;4,84;7,04;0,64;0,780;4,08%;0,326;0,71;8,68;1,24;15,20;13,32;8,99%;11,39%;2,59;4,28%;9,15%;2.313.980,00;1.401.460.000,00;0,68;7,26%
BMEB4;40,20;7,04;2,34;0,000;4,63%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;33,26%;647.053,00;1.798.950.000,00;0,00;20,61%
EEEL3;421,01;7,05;1,65;2,105;0,00%;0,521;3,79;3,95;-1,14;6,49;6,45;53,28%;30,05%;2,55;14,88%;23,44%;0,00;2.445.040.000,00;1,39;12,80%
ROMI3;10,95;7,07;0,85;0,877;7,01%;0,430;1,37;12,58;3,65;17,98;10,60;6,97%;12,46%;2,06;4,13%;12,06%;2.137.810,00;1.196.710.000,00;0,62;9,32%
CPFE3;33,76;7,11;2,03;0,964;8,16%;0,525;-306,32;3,46;-1,01;5,61;4,79;27,85%;13,62%;0,99;16,86%;28,53%;55.113.500,00;19.176.400.000,00;1,47;8,07%
POMO3;6,21;7,11;1,89;0,970;8,91%;0,827;3,01;6,34;30,32;7,59;6,65;15,29%;13,77%;1,88;17,40%;26,59%;1.704.090,00;3.730.080.000,00;0,73;19,53%
CEBR5;16,51;7,15;1,16;3,373;11,50%;0,847;1,85;9,31;2,05;4,36;4,11;36,22%;62,64%;9,62;16,75%;16,19%;62.286,00;1.027.530.000,00;0,00;-42,29%
MRSA3B;29,99;7,29;1,44;1,434;0,00%;0,579;8,76;3,60;-1,50;4,80;3,58;39,77%;19,65%;1,45;19,80%;19,69%;3.593,53;7.056.390.000,00;0,85;21,77%
